,Team Name,Indicator Name,Year,Value,Team,year,SRS Rank,Division,Conference,League Win Ratio,Regular Season Rank,Final Rank,Age,Wins,Losses,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,oeFG%,oTOV%,oORB%,oFT/FGA,deFG%,dTOV%,dDRB%,dFT/FGA,Arena,Attendance,Primary Color,Secondary Color
1086,Los Angeles Lakers,Primary Color,2011,#FDB827,Los Angeles Lakers,2011,3,West,Pacific,0.695,4,5,30.2,57,25,58,24,6.11,-0.1,6.01,111,104.3,90.7,0.293,0.22,0.545,0.502,12.3,29.2,0.228,0.477,12.8,72.3,0.181,STAPLES Center,778877,#FDB827,#542583
1087,Los Angeles Lakers,Secondary Color,2011,#542583,Los Angeles Lakers,2011,3,West,Pacific,0.695,4,5,30.2,57,25,58,24,6.11,-0.1,6.01,111,104.3,90.7,0.293,0.22,0.545,0.502,12.3,29.2,0.228,0.477,12.8,72.3,0.181,STAPLES Center,778877,#FDB827,#542583
1088,Dallas Mavericks,SRS Rank,2011,8,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1089,Dallas Mavericks,Division,2011,West,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1090,Dallas Mavericks,Conference,2011,Southwest,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1091,Dallas Mavericks,League Win Ratio,2011,0.695,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1092,Dallas Mavericks,Regular Season Rank,2011,5,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1093,Dallas Mavericks,Final Rank,2011,1,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1094,Dallas Mavericks,Age,2011,30.9,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1095,Dallas Mavericks,Wins,2011,57,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1096,Dallas Mavericks,Losses,2011,25,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1097,Dallas Mavericks,PW,2011,53,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1098,Dallas Mavericks,PL,2011,29,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1099,Dallas Mavericks,MOV,2011,4.23,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1100,Dallas Mavericks,SOS,2011,0.18,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1101,Dallas Mavericks,SRS,2011,4.41,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1102,Dallas Mavericks,ORtg,2011,109.7,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1103,Dallas Mavericks,DRtg,2011,105,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1104,Dallas Mavericks,Pace,2011,91.3,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1105,Dallas Mavericks,FTr,2011,0.286,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1106,Dallas Mavericks,3PAr,2011,0.274,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1107,Dallas Mavericks,TS%,2011,0.565,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1108,Dallas Mavericks,oeFG%,2011,0.525,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1109,Dallas Mavericks,oTOV%,2011,13.6,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1110,Dallas Mavericks,oORB%,2011,24.1,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1111,Dallas Mavericks,oFT/FGA,2011,0.222,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1112,Dallas Mavericks,deFG%,2011,0.488,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1113,Dallas Mavericks,dTOV%,2011,13,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1114,Dallas Mavericks,dDRB%,2011,74.8,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1115,Dallas Mavericks,dFT/FGA,2011,0.206,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1116,Dallas Mavericks,Arena,2011,American Airlines Center,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1117,Dallas Mavericks,Attendance,2011,824162,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1118,Dallas Mavericks,Primary Color,2011,#1061AC,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1119,Dallas Mavericks,Secondary Color,2011,#C4CED4,Dallas Mavericks,2011,8,West,Southwest,0.695,5,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,#1061AC,#C4CED4
1120,Boston Celtics,SRS Rank,2011,6,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1121,Boston Celtics,Division,2011,East,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1122,Boston Celtics,Conference,2011,Atlantic,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1123,Boston Celtics,League Win Ratio,2011,0.683,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1124,Boston Celtics,Regular Season Rank,2011,6,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1125,Boston Celtics,Final Rank,2011,6,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1126,Boston Celtics,Age,2011,29.5,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1127,Boston Celtics,Wins,2011,56,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1128,Boston Celtics,Losses,2011,26,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1129,Boston Celtics,PW,2011,57,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1130,Boston Celtics,PL,2011,25,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1131,Boston Celtics,MOV,2011,5.37,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1132,Boston Celtics,SOS,2011,-0.54,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1133,Boston Celtics,SRS,2011,4.83,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1134,Boston Celtics,ORtg,2011,106.2,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1135,Boston Celtics,DRtg,2011,100.3,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1136,Boston Celtics,Pace,2011,90.4,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1137,Boston Celtics,FTr,2011,0.305,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1138,Boston Celtics,3PAr,2011,0.18,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1139,Boston Celtics,TS%,2011,0.561,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1140,Boston Celtics,oeFG%,2011,0.519,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1141,Boston Celtics,oTOV%,2011,14.5,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1142,Boston Celtics,oORB%,2011,21.1,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1143,Boston Celtics,oFT/FGA,2011,0.235,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1144,Boston Celtics,deFG%,2011,0.469,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1145,Boston Celtics,dTOV%,2011,14.8,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1146,Boston Celtics,dDRB%,2011,74.7,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1147,Boston Celtics,dFT/FGA,2011,0.235,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1148,Boston Celtics,Arena,2011,TD Garden,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1149,Boston Celtics,Attendance,2011,763584,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1150,Boston Celtics,Primary Color,2011,#008853,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1151,Boston Celtics,Secondary Color,2011,#BC9A5C,Boston Celtics,2011,6,East,Atlantic,0.683,6,6,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,#008853,#BC9A5C
1152,Oklahoma City Thunder,SRS Rank,2011,9,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1153,Oklahoma City Thunder,Division,2011,West,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1154,Oklahoma City Thunder,Conference,2011,Northwest,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1155,Oklahoma City Thunder,League Win Ratio,2011,0.671,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1156,Oklahoma City Thunder,Regular Season Rank,2011,7,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1157,Oklahoma City Thunder,Final Rank,2011,4,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1158,Oklahoma City Thunder,Age,2011,23.7,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1159,Oklahoma City Thunder,Wins,2011,55,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1160,Oklahoma City Thunder,Losses,2011,27,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1161,Oklahoma City Thunder,PW,2011,51,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1162,Oklahoma City Thunder,PL,2011,31,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1163,Oklahoma City Thunder,MOV,2011,3.79,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1164,Oklahoma City Thunder,SOS,2011,0.02,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1165,Oklahoma City Thunder,SRS,2011,3.81,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1166,Oklahoma City Thunder,ORtg,2011,111.2,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1167,Oklahoma City Thunder,DRtg,2011,107.2,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1168,Oklahoma City Thunder,Pace,2011,92.7,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1169,Oklahoma City Thunder,FTr,2011,0.363,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1170,Oklahoma City Thunder,3PAr,2011,0.212,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1171,Oklahoma City Thunder,TS%,2011,0.561,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1172,Oklahoma City Thunder,oeFG%,2011,0.501,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
